id;type;geometry
3018;N/A;POINT (11.379955500000001 44.4644232)
3019;N/A;POINT (11.381006300000001 44.46447849999999)
3020;N/A;POINT (11.377846100005069 44.46663925000592)
3021;N/A;POINT (11.3784876 44.4670561)
3022;N/A;POINT (11.378193300005483 44.4671358000054)
3023;N/A;POINT (11.3769255 44.467606599999996)
3024;N/A;POINT (11.377306499999998 44.46592769999999)
3025;N/A;POINT (11.376439399999999 44.467090500000005)
3026;N/A;POINT (11.379941699999998 44.467177199999995)
3027;N/A;POINT (11.3745416 44.4658826)
3028;N/A;POINT (11.383799407819295 44.482839696710755)
3029;N/A;POINT (11.3833944 44.48013569999999)
3030;N/A;POINT (11.3773961 44.4649452)
3031;N/A;POINT (11.3835408000592 44.46974520004364)
3032;N/A;POINT (11.3811477 44.468205700000006)
3033;N/A;POINT (11.38538540002186 44.46916125001503)
3034;N/A;POINT (11.3851894 44.46846879999999)
3035;N/A;POINT (11.3847899 44.46935409999999)
3036;N/A;POINT (11.378696199999998 44.467708899999984)
3037;N/A;POINT (11.3767684 44.46839189999999)
3038;N/A;POINT (11.3804249 44.4677014)
3039;N/A;POINT (11.3740448 44.482679600000004)
3040;N/A;POINT (11.3744648 44.480027699999994)
3041;N/A;POINT (11.3750466 44.48079399999999)
3042;N/A;POINT (11.3720099 44.4690722)
3043;N/A;POINT (11.3809323 44.46836230000001)
3044;N/A;POINT (11.3829768 44.4670562)
3045;N/A;POINT (11.348985400014216 44.4848397500418)
3046;N/A;POINT (11.3866702 44.4864562)
3047;N/A;POINT (11.326801799999998 44.51895549999999)
3048;N/A;POINT (11.369778350003703 44.47531440000191)
3049;N/A;POINT (11.372760499999998 44.4646832)
3050;N/A;POINT (11.3722494 44.46381610000001)
3051;N/A;POINT (11.372080600000002 44.46488699999999)
3052;N/A;POINT (11.370839150000359 44.46513715000017)
3053;N/A;POINT (11.3708491 44.4648072)
3054;N/A;POINT (11.3715452 44.46402309999999)
3055;N/A;POINT (11.372192599999998 44.466464499999994)
3056;N/A;POINT (11.370784149996046 44.46672050000049)
3057;N/A;POINT (11.3708183 44.465606599999994)
3058;N/A;POINT (11.3708121 44.4677868)
3059;N/A;POINT (11.3708476 44.4629484)
3060;N/A;POINT (11.371763899999998 44.462763599999995)
3061;N/A;POINT (11.3707846 44.4626277)
3062;N/A;POINT (11.3782787 44.480528599999985)
3063;N/A;POINT (11.378825 44.4797464)
3064;N/A;POINT (11.3770286 44.4806069)
3065;N/A;POINT (11.375831650011156 44.479502400006226)
3066;N/A;POINT (11.370292699999998 44.4715743)
3067;N/A;POINT (11.375469349990897 44.48137020000207)
3068;N/A;POINT (11.384364999999999 44.51017709999999)
3069;N/A;POINT (11.3836949 44.5107615)
3070;N/A;POINT (11.3852205 44.51165069999999)
3071;N/A;POINT (11.3850552 44.51178860000001)
3072;N/A;POINT (11.3858603 44.5110591)
3073;N/A;POINT (11.353712399964355 44.497515500003956)
3074;N/A;POINT (11.290936254049168 44.5005038076206)
3075;N/A;POINT (11.2901264 44.5005853)
3076;N/A;POINT (11.2915713 44.5003067)
3077;N/A;POINT (11.2909967 44.5009982)
3078;N/A;POINT (11.2880101 44.49413439999999)
3079;N/A;POINT (11.2976401 44.50290559999999)
3080;N/A;POINT (11.260988878917967 44.52241082593715)
3081;N/A;POINT (11.3624872 44.50214309999999)
3082;N/A;POINT (11.3602844 44.5087474)
3083;N/A;POINT (11.3594168 44.510207699999995)
3084;N/A;POINT (11.3825997 44.494489599999994)
3085;N/A;POINT (11.3823009 44.4935319)
3086;N/A;POINT (11.382667599999998 44.4934928)
3087;N/A;POINT (11.385536499999999 44.49451979999999)
3088;N/A;POINT (11.3845983 44.4933054)
3089;N/A;POINT (11.387297299999998 44.49427669999999)
3090;N/A;POINT (11.3761109 44.48270829999999)
3091;N/A;POINT (11.3758832 44.482080599999996)
3092;N/A;POINT (11.4085279 44.505953899999994)
3093;N/A;POINT (11.245159399999999 44.4963784)
3094;N/A;POINT (11.245607545032987 44.4959249524828)
3095;N/A;POINT (11.3637794 44.517902899999996)
3096;N/A;POINT (11.3751586 44.4917975)
3097;N/A;POINT (11.3745421 44.4918465)
3098;N/A;POINT (11.3751488 44.49064979999999)
3099;N/A;POINT (11.3737425 44.4907687)
3100;N/A;POINT (11.375108499999998 44.48991169999999)
3101;N/A;POINT (11.3738984 44.4918884)
3102;N/A;POINT (11.3753593 44.4924656)
3103;N/A;POINT (11.375351200000003 44.492172700000005)
3104;N/A;POINT (11.3768476 44.494070199999996)
3105;N/A;POINT (11.4096299 44.4603223)
3106;N/A;POINT (11.4089677 44.46095129999999)
3107;N/A;POINT (11.409269000005706 44.46157790000516)
3108;N/A;POINT (11.387925499999998 44.4860491)
3109;N/A;POINT (11.3959551 44.4873316)
3110;N/A;POINT (11.3784842 44.484732599999994)
3111;N/A;POINT (11.3811506 44.4868627)
3112;N/A;POINT (11.3777837 44.488025499999985)
3113;N/A;POINT (11.3781476 44.490848)
3114;N/A;POINT (11.3772514 44.4910105)
3115;N/A;POINT (11.3773567 44.49127189999999)
3116;N/A;POINT (11.3777166 44.4917794)
3117;N/A;POINT (11.378585899999997 44.4921091)
3118;N/A;POINT (11.2590121 44.460277299999994)
3119;N/A;POINT (11.268659 44.4646449)
3120;N/A;POINT (11.260289699999998 44.477633699999984)
3121;N/A;POINT (11.2617921 44.47607080000001)
3122;N/A;POINT (11.2700198 44.4749067)
3123;N/A;POINT (11.2701547 44.4743955)
3124;N/A;POINT (11.2707683 44.4744807)
3125;N/A;POINT (11.2688565 44.47638059999999)
3126;N/A;POINT (11.2689998 44.476217899999995)
3127;N/A;POINT (11.2665919 44.47777419999999)
3128;N/A;POINT (11.2663339 44.47763199999999)
3129;N/A;POINT (11.267477750022687 44.47745805001197)
3130;N/A;POINT (11.2678893 44.47721089999999)
3131;N/A;POINT (11.2684609 44.47675209999999)
3132;N/A;POINT (11.2697223 44.475300499999996)
3133;N/A;POINT (11.2606581 44.477385)
3134;N/A;POINT (11.2613733 44.47717779999999)
3135;N/A;POINT (11.4002527 44.460353399999995)
3136;N/A;POINT (11.4013836 44.4615261)
3137;N/A;POINT (11.4019878 44.4613375)
3138;N/A;POINT (11.4011327 44.4600961)
3139;N/A;POINT (11.4043267 44.4622934)
3140;N/A;POINT (11.402704449970066 44.4728699000071)
3141;N/A;POINT (11.3626804 44.5062423)
3142;N/A;POINT (11.382353099999998 44.510272799999996)
3143;N/A;POINT (11.3967666 44.502475399999994)
3144;N/A;POINT (11.3894765 44.507866099999994)
3145;N/A;POINT (11.280068499999999 44.47554749999999)
3146;N/A;POINT (11.280650399999999 44.476172999999996)
3147;N/A;POINT (11.3029658 44.4600861)
3148;N/A;POINT (11.373446300000001 44.5068753)
3149;N/A;POINT (11.3738175 44.506172899999996)
3150;N/A;POINT (11.374320699999998 44.5003083)
3151;N/A;POINT (11.3743018 44.5010088)
3152;N/A;POINT (11.3734032 44.5003524)
3153;N/A;POINT (11.3739105 44.5027309)
3154;N/A;POINT (11.3749699 44.50271479999999)
3155;N/A;POINT (11.372082599999999 44.500966299999995)
3156;N/A;POINT (11.373269 44.4986463)
3157;N/A;POINT (11.378192148481206 44.48214359494978)
3158;N/A;POINT (11.3783031 44.48090340000001)
3159;N/A;POINT (11.376655799999998 44.481242399999985)
3160;N/A;POINT (11.3772421 44.48112340000001)
3161;N/A;POINT (11.3785991 44.48198669999999)
3162;N/A;POINT (11.3784197 44.481534700000005)
3163;N/A;POINT (11.3795431 44.48443019999999)
3164;N/A;POINT (11.3270916 44.5278918)
3165;N/A;POINT (11.362874599994676 44.487983600001094)
3166;N/A;POINT (11.3635213 44.48904929999999)
3167;N/A;POINT (11.3630781 44.48918929999999)
3168;N/A;POINT (11.2446369 44.48335459999999)
3169;N/A;POINT (11.2453728 44.4833237)
3170;N/A;POINT (11.2579061 44.479800399999995)
3171;N/A;POINT (11.2574142 44.4793574)
3172;N/A;POINT (11.257388 44.48014950000001)
3173;N/A;POINT (11.256155800000002 44.4808213)
3174;N/A;POINT (11.256866400014504 44.48047380000688)
3175;N/A;POINT (11.2460493 44.4832458)
3176;N/A;POINT (11.2579341 44.47905879999999)
3177;N/A;POINT (11.259182299999999 44.4801282)
3178;N/A;POINT (11.3250802 44.50005780000001)
3179;N/A;POINT (11.275495599999998 44.485615100000004)
3180;N/A;POINT (11.3684071 44.5318176)
3181;N/A;POINT (11.368435 44.534027599999995)
3182;N/A;POINT (11.2769294 44.47651059999999)
3183;N/A;POINT (11.301240200011543 44.49268420000967)
3184;N/A;POINT (11.3855068 44.469402399999986)
3185;N/A;POINT (11.3863091 44.46896139999999)
3186;N/A;POINT (11.3837612 44.4795674)
3187;N/A;POINT (11.3840038 44.479903699999994)
3188;N/A;POINT (11.38314755001963 44.47667975000386)
3189;N/A;POINT (11.382927650021735 44.47694970000418)
3190;N/A;POINT (11.3815565 44.478670799999996)
3191;N/A;POINT (11.388956000020778 44.475029200009985)
3192;N/A;POINT (11.388376949870732 44.47427620002726)
3193;N/A;POINT (11.38825355001497 44.4754307500062)
3194;N/A;POINT (11.3907337 44.474234100000004)
3195;N/A;POINT (11.389356600000001 44.47548359999999)
3196;N/A;POINT (11.3822742 44.47628059999999)
3197;N/A;POINT (11.384394550014115 44.47718385000238)
3198;N/A;POINT (11.3838697 44.47579000000001)
3199;N/A;POINT (11.3869856 44.4787659)
3200;N/A;POINT (11.388943099999999 44.4811927)
3201;N/A;POINT (11.3853797 44.47754330000001)
3202;N/A;POINT (11.388500150057693 44.478199950038885)
3203;N/A;POINT (11.3857482 44.4792257)
3204;N/A;POINT (11.3850628 44.47787230000001)
3205;N/A;POINT (11.3845162 44.4785367)
3206;N/A;POINT (11.385116100000001 44.4774303)
3207;N/A;POINT (11.384322499999998 44.47876899999999)
3208;N/A;POINT (11.381001099999999 44.475768399999986)
3209;N/A;POINT (11.3834094 44.4784266)
3210;N/A;POINT (11.3825029 44.4774973)
3211;N/A;POINT (11.3828112 44.4791808)
3212;N/A;POINT (11.3831926 44.4786631)
3213;N/A;POINT (11.3819502 44.478183400000006)
3214;N/A;POINT (11.382239800000002 44.4778297)
3215;N/A;POINT (11.3837841 44.47337930000001)
3216;N/A;POINT (11.3829391 44.4737018)
3217;N/A;POINT (11.3849169 44.4729469)
3218;N/A;POINT (11.3855938 44.473472)
3219;N/A;POINT (11.385522200000002 44.473718)
3220;N/A;POINT (11.385179300000003 44.474152900000014)
3221;N/A;POINT (11.3847821 44.47464939999999)
3222;N/A;POINT (11.384476449964042 44.47384515002117)
3223;N/A;POINT (11.3874268 44.475225200000004)
3224;N/A;POINT (11.387741950031591 44.47494755000783)
3225;N/A;POINT (11.386122 44.476125399999994)
3226;N/A;POINT (11.3869229 44.47558879999999)
3227;N/A;POINT (11.385424499999997 44.47564820000001)
3228;N/A;POINT (11.386504399999998 44.4764757)
3229;N/A;POINT (11.387615899939256 44.47749410001884)
3230;N/A;POINT (11.3836085 44.47419349999999)
3231;N/A;POINT (11.3841289 44.474397999999994)
3232;N/A;POINT (11.3869149 44.473627)
3233;N/A;POINT (11.3876841 44.47334080000001)
3234;N/A;POINT (11.3873348 44.4742426)
3235;N/A;POINT (11.3860656 44.47396059999999)
3236;N/A;POINT (11.3846785 44.4753366)
3237;N/A;POINT (11.3842191 44.4759354)
3238;N/A;POINT (11.3843253 44.4752018)
3239;N/A;POINT (11.387492899999998 44.474467499999996)
3240;N/A;POINT (11.3891884 44.476286800000004)
3241;N/A;POINT (11.380472450019624 44.47627275000449)
3242;N/A;POINT (11.382098449974528 44.473966050005544)
3243;N/A;POINT (11.379781599985952 44.47677840000909)
3244;N/A;POINT (11.382028650030817 44.4766053500053)
3245;N/A;POINT (11.3823447 44.475166300000005)
3246;N/A;POINT (11.382911 44.47462120000001)
3247;N/A;POINT (11.3829786 44.4754236)
3248;N/A;POINT (11.3820217 44.4750697)
3249;N/A;POINT (11.382496099999997 44.4743748)
3250;N/A;POINT (11.3831771 44.474747400000005)
3251;N/A;POINT (11.3834364 44.474859)
3252;N/A;POINT (11.383716799999998 44.474964699999994)
3253;N/A;POINT (11.3896723 44.4768067)
3254;N/A;POINT (11.3884415 44.47725899999998)
3255;N/A;POINT (11.3849648 44.47545639999999)
3256;N/A;POINT (11.3853987 44.47491689999999)
3257;N/A;POINT (11.3871096 44.477051100000004)
3258;N/A;POINT (11.3851924 44.4755517)
3259;N/A;POINT (11.3850145 44.4762587)
3260;N/A;POINT (11.383946099999998 44.4750558)
3261;N/A;POINT (11.3814896 44.4775008)
3262;N/A;POINT (11.379355050019244 44.47684265001215)
3263;N/A;POINT (11.3847256 44.476143799999996)
3264;N/A;POINT (11.3823728 44.4766766)
3265;N/A;POINT (11.389131500000378 44.477964700000236)
3266;N/A;POINT (11.379209699999999 44.477871)
3267;N/A;POINT (11.377832099999997 44.4785465)
3268;N/A;POINT (11.3787255 44.4773453)
3269;N/A;POINT (11.390199149971362 44.476643700005916)
3270;N/A;POINT (11.3937601 44.4730489)
3271;N/A;POINT (11.3897814 44.4714608)
3272;N/A;POINT (11.3881277 44.473754899999996)
3273;N/A;POINT (11.3885061 44.474269)
3274;N/A;POINT (11.3913561 44.472524400000005)
3275;N/A;POINT (11.390894100000002 44.47633739999999)
3276;N/A;POINT (11.3925247 44.474629900000004)
3277;N/A;POINT (11.393085619996393 44.47532879503388)
3278;N/A;POINT (11.3918907 44.47380449999999)
3279;N/A;POINT (11.3915517 44.47273389999999)
3280;N/A;POINT (11.389450499999999 44.47119049999999)
3281;N/A;POINT (11.392254999999999 44.47366489999999)
3282;N/A;POINT (11.393748900000002 44.4761557)
3283;N/A;POINT (11.394091 44.4729081)
3284;N/A;POINT (11.376827600019753 44.46243235001016)
3285;N/A;POINT (11.376195700000002 44.46269099999999)
3286;N/A;POINT (11.361498700000002 44.5269976)
3287;N/A;POINT (11.361168499999998 44.5263608)
3288;N/A;POINT (11.3620872 44.52810839999999)
3289;N/A;POINT (11.362626 44.5291326)
3290;N/A;POINT (11.2452666 44.5290948)
3291;N/A;POINT (11.2744872 44.519757999999996)
3292;N/A;POINT (11.2741174 44.5192137)
3293;N/A;POINT (11.2750717 44.52060579999999)
3294;N/A;POINT (11.2718827 44.5206765)
3295;N/A;POINT (11.272833 44.52035039999999)
3296;N/A;POINT (11.2722211 44.51944230000001)
3297;N/A;POINT (11.2693686 44.520566)
3298;N/A;POINT (11.2646296 44.522300300000005)
3299;N/A;POINT (11.2649644 44.52279289999999)
3300;N/A;POINT (11.2643645 44.52299179999999)
3301;N/A;POINT (11.265479 44.523564199999996)
3302;N/A;POINT (11.264129299999999 44.52307359999999)
3303;N/A;POINT (11.2638944 44.52259459999999)
3304;N/A;POINT (11.264387299999997 44.523649999999996)
3305;N/A;POINT (11.2800558 44.52743029999999)
3306;N/A;POINT (11.287706800000002 44.53056759999999)
3307;N/A;POINT (11.2767703 44.52215040000001)
3308;N/A;POINT (11.281613664455113 44.520559122956165)
3309;N/A;POINT (11.2767815 44.5200214)
3310;N/A;POINT (11.275937 44.51865740000001)
3311;mini_roundabout;POINT (11.282395800031532 44.509814400024716)
3312;N/A;POINT (11.356578199999998 44.53044499999999)
3313;N/A;POINT (11.257587900002916 44.48884095000295)
3314;N/A;POINT (11.2565602 44.4891168)
3315;N/A;POINT (11.269532 44.5378557)
3316;N/A;POINT (11.2691548 44.5383445)
3317;N/A;POINT (11.271266789275243 44.53596325359943)
3318;N/A;POINT (11.2879216 44.53090209999999)
3319;N/A;POINT (11.2856143 44.5112573)
3320;N/A;POINT (11.2862949 44.51088109999999)
3321;N/A;POINT (11.282797999999998 44.5082462)
3322;N/A;POINT (11.283063999999998 44.508653599999995)
3323;N/A;POINT (11.2833522 44.50903829999999)
3324;N/A;POINT (11.2827027 44.5101645)
3325;N/A;POINT (11.2832232 44.510986200000005)
3326;N/A;POINT (11.2838437 44.50981000000001)
3327;N/A;POINT (11.285020700000002 44.51002789999999)
3328;N/A;POINT (11.28530204999533 44.509896100001264)
3329;N/A;POINT (11.2842834 44.51377769999999)
3330;N/A;POINT (11.278244100021388 44.502899500006976)
3331;N/A;POINT (11.279092477637903 44.50341410120853)
3332;N/A;POINT (11.281217350015108 44.504906450017764)
3333;N/A;POINT (11.2821403 44.505568000000004)
3334;N/A;POINT (11.283215 44.5042873)
3335;N/A;POINT (11.2785867 44.5056865)
3336;N/A;POINT (11.2798477 44.50781949999999)
3337;N/A;POINT (11.2771601 44.503268)
3338;N/A;POINT (11.2751901 44.5039513)
3339;N/A;POINT (11.266359000000001 44.5234988)
3340;N/A;POINT (11.266300150030256 44.52475465002097)
3341;N/A;POINT (11.301181300000001 44.50311589999999)
3342;N/A;POINT (11.300338799999999 44.5033927)
3343;N/A;POINT (11.3018418 44.50412849999999)
3344;N/A;POINT (11.3027908 44.50386989999999)
3345;N/A;POINT (11.303476300000002 44.50367150000001)
3346;N/A;POINT (11.3045861 44.50555369999999)
3347;N/A;POINT (11.3052815 44.50303519999999)
3348;N/A;POINT (11.304034597104133 44.50586443856088)
3349;N/A;POINT (11.300841599993838 44.504836850001304)
3350;N/A;POINT (11.306649699965144 44.502333950008186)
3351;N/A;POINT (11.3064183 44.5031965)
3352;N/A;POINT (11.3061786 44.50180859999999)
3353;N/A;POINT (11.3024704 44.50268499999999)
3354;N/A;POINT (11.3003934 44.5073117)
3355;N/A;POINT (11.2964813 44.5063627)
3356;N/A;POINT (11.296749099999998 44.5066291)
3357;N/A;POINT (11.2960562 44.505997300000004)
3358;N/A;POINT (11.295432549998308 44.50481990000032)
3359;N/A;POINT (11.2949528 44.504205299999995)
3360;N/A;POINT (11.2977983 44.5086169)
3361;N/A;POINT (11.2930723 44.50701939999999)
3362;N/A;POINT (11.2785448 44.501962)
3363;N/A;POINT (11.278825400000002 44.50243559999999)
3364;N/A;POINT (11.2781094 44.5012328)
3365;N/A;POINT (11.2791883 44.503038700000005)
3366;bus_stop;POINT (11.2774252 44.500111)
3367;N/A;POINT (11.277692599999998 44.50054909999999)
3368;N/A;POINT (11.277899400000003 44.50088749999999)
3369;N/A;POINT (11.274252299999999 44.4990831)
3370;N/A;POINT (11.280437100021398 44.504313300006906)
3371;N/A;POINT (11.303549299999998 44.5352271)
3372;N/A;POINT (11.3050224 44.5337581)
3373;N/A;POINT (11.301792499999998 44.53703190000001)
3374;N/A;POINT (11.3026646 44.5381621)
3375;N/A;POINT (11.3038156 44.53670589999999)
3376;N/A;POINT (11.3026323 44.5369047)
3377;N/A;POINT (11.3024844 44.53642490000001)
3378;N/A;POINT (11.25042554993666 44.48259060001235)
3379;N/A;POINT (11.2509383 44.483237700000004)
3380;N/A;POINT (11.250151299999999 44.4826661)
3381;N/A;POINT (11.2481109 44.4839492)
3382;N/A;POINT (11.249032039591752 44.482520107437736)
3383;N/A;POINT (11.2524954 44.4820114)
3384;N/A;POINT (11.249168 44.48207459999999)
3385;N/A;POINT (11.2485395 44.48247169999999)
3386;N/A;POINT (11.2467708 44.48308209999999)
3387;N/A;POINT (11.4038968 44.45851499999999)
3388;N/A;POINT (11.3818612 44.51005539999999)
3389;N/A;POINT (11.386067899999999 44.5123951)
3390;N/A;POINT (11.3106553 44.50312379999999)
3391;N/A;POINT (11.313517100000002 44.5021005)
3392;N/A;POINT (11.3130356 44.5013906)
3393;N/A;POINT (11.314392599999998 44.501810500000005)
3394;N/A;POINT (11.314036800000002 44.50285680000002)
3395;N/A;POINT (11.314599900000001 44.50366209999999)
3396;N/A;POINT (11.380853 44.485862)
3397;N/A;POINT (11.3813427 44.4874442)
3398;N/A;POINT (11.3786928 44.48831380000001)
3399;N/A;POINT (11.3811627 44.4858043)
3400;N/A;POINT (11.320956 44.5150677)
3401;N/A;POINT (11.3265538 44.51328169999999)
3402;N/A;POINT (11.3207922 44.5153277)
3403;N/A;POINT (11.3207773 44.51550859999999)
3404;N/A;POINT (11.320461 44.51562619999999)
3405;N/A;POINT (11.3207586 44.515847599999994)
3406;N/A;POINT (11.320214399986838 44.51548220000224)
3407;N/A;POINT (11.401126 44.5210425)
3408;N/A;POINT (11.4013703 44.520173099999994)
3409;N/A;POINT (11.4022589 44.5204677)
3410;N/A;POINT (11.4115757 44.52843080000001)
3411;N/A;POINT (11.294758000000002 44.496319)
3412;N/A;POINT (11.294476100000002 44.49572320000001)
3413;N/A;POINT (11.295152099999997 44.4971546)
3414;N/A;POINT (11.293119364264493 44.496786368898114)
3415;N/A;POINT (11.292887950049595 44.495628250043325)
3416;N/A;POINT (11.2914744 44.49589219999999)
3417;N/A;POINT (11.2930656 44.496257499999984)
3418;N/A;POINT (11.2930395 44.4986336)
3419;N/A;POINT (11.293054699999999 44.49801930000001)
3420;N/A;POINT (11.2936119 44.4966445)
3421;N/A;POINT (11.2942318 44.49782299999999)
3422;N/A;POINT (11.2942161 44.49842129999999)
3423;N/A;POINT (11.2933697 44.498630299999995)
3424;N/A;POINT (11.3894269 44.488424900000005)
3425;N/A;POINT (11.3896189 44.48549419999999)
3426;N/A;POINT (11.285909100000001 44.49835449999999)
3427;N/A;POINT (11.28624427721691 44.49853226106671)
3428;N/A;POINT (11.3818643 44.47365619999999)
3429;N/A;POINT (11.3811666 44.472725)
3430;N/A;POINT (11.3796646 44.473253899999996)
3431;N/A;POINT (11.384648899999998 44.47159769999999)
3432;N/A;POINT (11.3606855 44.481671899999995)
3433;N/A;POINT (11.3910751 44.49401499999999)
3434;N/A;POINT (11.390664799999998 44.493804999999995)
3435;N/A;POINT (11.3809845 44.4832169)
3436;N/A;POINT (11.382398899999998 44.48334289999999)
3437;N/A;POINT (11.3700228 44.4869833)
3438;N/A;POINT (11.3680378 44.4876357)
3439;N/A;POINT (11.3683668 44.48813350000001)
3440;N/A;POINT (11.372006100000002 44.4863582)
3441;N/A;POINT (11.388538799999997 44.482572799999986)
3442;N/A;POINT (11.3874254 44.48266799999999)
3443;N/A;POINT (11.3902632 44.4819641)
3444;N/A;POINT (11.408583399989734 44.469882750002625)
3445;N/A;POINT (11.4096001 44.4693227)
3446;N/A;POINT (11.407554299980786 44.46880130000528)
3447;N/A;POINT (11.387113399999999 44.48197729999999)
3448;N/A;POINT (11.3861182 44.4799814)
3449;N/A;POINT (11.3849327 44.4795421)
3450;N/A;POINT (11.3909678 44.4803819)
3451;N/A;POINT (11.3896255 44.478634599999985)
3452;N/A;POINT (11.393430799999999 44.479416900000004)
3453;N/A;POINT (11.3506537 44.4813344)
3454;N/A;POINT (11.3800349 44.4694858)
3455;N/A;POINT (11.379137899999998 44.468228)
3456;N/A;POINT (11.379437 44.46975419999999)
3457;N/A;POINT (11.3781919 44.46952709999999)
3458;N/A;POINT (11.378070800000001 44.47023699999999)
3459;N/A;POINT (11.405686799999998 44.47349359999998)
3460;N/A;POINT (11.3875318 44.468739799999994)
3461;crossing;POINT (11.386523199999997 44.469342499999996)
3462;N/A;POINT (11.389109999999999 44.46989060000001)
3463;N/A;POINT (11.388218299999998 44.47002509999999)
3464;N/A;POINT (11.388849 44.4691521)
3465;N/A;POINT (11.386661 44.470259999999996)
3466;N/A;POINT (11.3878474 44.46928479999999)
3467;N/A;POINT (11.4113031 44.49484749999999)
3468;N/A;POINT (11.3873487 44.494633400000005)
3469;N/A;POINT (11.384521 44.494659999999996)
3470;N/A;POINT (11.384126950000416 44.493346850000734)
3471;N/A;POINT (11.3830106 44.493457500000005)
3472;N/A;POINT (11.3692073 44.4601473)
3473;N/A;POINT (11.3695003 44.461506299999996)
3474;N/A;POINT (11.3684683 44.46159749999999)
3475;N/A;POINT (11.3681302 44.460482799999994)
3476;N/A;POINT (11.3688757 44.46032770000001)
3477;N/A;POINT (11.3679824 44.4599523)
3478;N/A;POINT (11.370539 44.461395200000005)
3479;N/A;POINT (11.3706691 44.462040300000005)
3480;N/A;POINT (11.370441 44.4609533)
3481;N/A;POINT (11.268344783105496 44.48464740621318)
3482;N/A;POINT (11.2687043 44.484819)
3483;N/A;POINT (11.3913578 44.49331659999999)
3484;N/A;POINT (11.397013800000002 44.49852619999999)
3485;N/A;POINT (11.3970693 44.49903239999999)
3486;N/A;POINT (11.3973338 44.4989426)
3487;N/A;POINT (11.397725672578712 44.49955405135473)
3488;N/A;POINT (11.3974672 44.4996264)
3489;N/A;POINT (11.3458325 44.482608)
3490;N/A;POINT (11.3483861 44.4826852)
3491;N/A;POINT (11.4110594 44.507144399999994)
3492;N/A;POINT (11.2829048 44.4768816)
3493;N/A;POINT (11.391608 44.47706649999999)
3494;N/A;POINT (11.3760516 44.50562599999999)
3495;N/A;POINT (11.3761501 44.505152700000004)
3496;N/A;POINT (11.3766745 44.50419180000001)
3497;N/A;POINT (11.3762567 44.50466379999999)
3498;N/A;POINT (11.376355999989773 44.50407330000083)
3499;N/A;POINT (11.375977 44.465397)
3500;N/A;POINT (11.2760322 44.4769941)
3501;N/A;POINT (11.2732235 44.4750038)
3502;N/A;POINT (11.244823999999998 44.4702216)
3503;N/A;POINT (11.2649428 44.49166989999999)
3504;N/A;POINT (11.2697634 44.494325200000006)
3505;N/A;POINT (11.2699524 44.464993899999996)
3506;N/A;POINT (11.269805299976525 44.46680755000536)
3507;N/A;POINT (11.2723955 44.46636110000001)
3508;N/A;POINT (11.2715989 44.46651189999999)
3509;N/A;POINT (11.2713634 44.46463099999999)
3510;N/A;POINT (11.2732526 44.46811519999999)
3511;N/A;POINT (11.273752299999998 44.46851680000001)
3512;N/A;POINT (11.2707159 44.466670799999996)
3513;N/A;POINT (11.2708302 44.464746699999985)
3514;N/A;POINT (11.2969668 44.4895635)
3515;N/A;POINT (11.2961775 44.489239099999985)
3516;N/A;POINT (11.301789800000002 44.490890799999995)
3517;N/A;POINT (11.2988711 44.4919361)
3518;N/A;POINT (11.2980619 44.4921493)
3519;N/A;POINT (11.2993201 44.49170010000001)
3520;N/A;POINT (11.2996229 44.493185399999994)
3521;N/A;POINT (11.298380250001372 44.493487750001485)
3522;N/A;POINT (11.318177 44.49719429999999)
3523;N/A;POINT (11.3973355 44.4660449)
3524;N/A;POINT (11.392435199999998 44.4642097)
3525;N/A;POINT (11.392165799932984 44.46433930002713)
3526;N/A;POINT (11.3929984 44.46376879999999)
3527;crossing;POINT (11.296319714280411 44.493282292864556)
3528;N/A;POINT (11.2980911 44.492822)
3529;N/A;POINT (11.2969976 44.49149659999999)
3530;N/A;POINT (11.296863199999999 44.4917039)
3531;N/A;POINT (11.2955052 44.4920141)
3532;N/A;POINT (11.297736359534241 44.49217184338997)
3533;N/A;POINT (11.295834500000002 44.4919644)
3534;N/A;POINT (11.2959631 44.4926965)
3535;crossing;POINT (11.2956712 44.49219790000001)
3536;N/A;POINT (11.294300149997406 44.493023850005805)
3537;N/A;POINT (11.3703077 44.46028040000001)
3538;N/A;POINT (11.3603853 44.5366465)
3539;N/A;POINT (11.3861369 44.4918544)
3540;N/A;POINT (11.3861405 44.492324599999996)
3541;N/A;POINT (11.3815231 44.4934987)
3542;N/A;POINT (11.384147 44.4919691)
3543;N/A;POINT (11.383689599999999 44.4921601)
3544;N/A;POINT (11.2474185 44.484071)
3545;N/A;POINT (11.2489054 44.48401909999998)
3546;N/A;POINT (11.2469844 44.48419599999999)
3547;N/A;POINT (11.2597679 44.48198639999998)
3548;N/A;POINT (11.257250100000002 44.4813218)
3549;N/A;POINT (11.359505 44.510396300000004)
3550;N/A;POINT (11.2657041 44.536863)
3551;N/A;POINT (11.2643617 44.53866059999999)
3552;N/A;POINT (11.40835559999239 44.468488350002275)
3553;N/A;POINT (11.374821 44.498973400000004)
3554;N/A;POINT (11.2658445 44.4781161)
3555;N/A;POINT (11.271108999999997 44.474382)
3556;N/A;POINT (11.2709314 44.4736336)
3557;N/A;POINT (11.264879 44.47653990000001)
3558;N/A;POINT (11.2639122 44.476267099999994)
