datetime;time_step;n_ghost_agents;n_agents;mean_speed_kph;std_speed_kph;mean_density_vpk;std_density_vpk;mean_flow_vph;std_flow_vph;mean_traveltime_m;std_traveltime_m;mean_traveldistance_km;std_traveldistance_km;mean_travelspeed_kph;std_travelspeed_kph
2022-01-31 12:00:00;39600;0;6415;2.65e+01;1.65e+01;3.56e+00;1.22e+01;1.53e+01;1.02e+02;9.74e+00;4.93e+00;6.24e+00;4.31e+00;3.67e+01;1.23e+01
2022-01-31 12:05:00;39900;0;6366;2.62e+01;1.65e+01;3.54e+00;1.13e+01;1.80e+01;1.11e+02;9.86e+00;5.09e+00;6.25e+00;4.34e+00;3.65e+01;1.23e+01
2022-01-31 12:10:00;40200;0;6388;2.60e+01;1.66e+01;3.58e+00;1.18e+01;1.58e+01;1.01e+02;9.87e+00;4.98e+00;6.29e+00;4.34e+00;3.66e+01;1.25e+01
2022-01-31 12:15:00;40500;0;6331;2.64e+01;1.65e+01;3.44e+00;1.16e+01;1.43e+01;9.08e+01;9.71e+00;4.91e+00;6.19e+00;4.19e+00;3.67e+01;1.21e+01
2022-01-31 12:20:00;40800;0;6346;2.61e+01;1.65e+01;3.58e+00;1.12e+01;1.65e+01;1.08e+02;9.78e+00;4.94e+00;6.27e+00;4.27e+00;3.69e+01;1.23e+01
2022-01-31 12:25:00;41100;0;6423;2.59e+01;1.66e+01;3.59e+00;1.14e+01;1.61e+01;1.10e+02;9.71e+00;5.01e+00;6.21e+00;4.26e+00;3.68e+01;1.21e+01
2022-01-31 12:30:00;41400;0;6288;2.64e+01;1.65e+01;3.58e+00;1.21e+01;1.41e+01;9.30e+01;9.59e+00;4.94e+00;6.19e+00;4.32e+00;3.69e+01;1.25e+01
2022-01-31 12:35:00;41700;0;6363;2.62e+01;1.65e+01;3.58e+00;1.14e+01;1.69e+01;1.08e+02;9.76e+00;4.96e+00;6.24e+00;4.20e+00;3.69e+01;1.20e+01
2022-01-31 12:40:00;42000;0;6397;2.60e+01;1.67e+01;3.61e+00;1.17e+01;1.59e+01;1.03e+02;9.78e+00;5.08e+00;6.14e+00;4.18e+00;3.63e+01;1.21e+01
2022-01-31 12:45:00;42300;1;6311;2.65e+01;1.65e+01;3.54e+00;1.18e+01;1.66e+01;1.09e+02;9.62e+00;4.95e+00;6.08e+00;4.25e+00;3.62e+01;1.21e+01
2022-01-31 12:50:00;42600;0;6247;2.60e+01;1.65e+01;3.54e+00;1.13e+01;1.70e+01;1.09e+02;9.71e+00;4.96e+00;6.13e+00;4.25e+00;3.63e+01;1.20e+01
2022-01-31 12:55:00;42900;0;6342;2.60e+01;1.65e+01;3.64e+00;1.17e+01;1.72e+01;1.12e+02;9.66e+00;4.93e+00;6.23e+00;4.39e+00;3.68e+01;1.26e+01
2022-01-31 13:00:00;43200;2;6324;2.64e+01;1.65e+01;3.52e+00;1.21e+01;1.39e+01;9.75e+01;9.54e+00;4.99e+00;6.08e+00;4.34e+00;3.63e+01;1.24e+01
2022-01-31 13:05:00;43500;0;6407;2.61e+01;1.65e+01;3.58e+00;1.17e+01;1.67e+01;1.01e+02;9.73e+00;4.97e+00;6.09e+00;4.08e+00;3.63e+01;1.20e+01
2022-01-31 13:10:00;43800;0;6369;2.60e+01;1.66e+01;3.52e+00;1.14e+01;1.46e+01;9.54e+01;9.76e+00;5.02e+00;6.14e+00;4.18e+00;3.64e+01;1.22e+01
2022-01-31 13:15:00;44100;0;6370;2.65e+01;1.64e+01;3.55e+00;1.19e+01;1.64e+01;1.05e+02;9.82e+00;5.07e+00;6.33e+00;4.37e+00;3.71e+01;1.23e+01
2022-01-31 13:20:00;44400;1;6901;2.58e+01;1.66e+01;3.91e+00;1.19e+01;1.85e+01;1.12e+02;9.61e+00;5.03e+00;6.06e+00;4.26e+00;3.61e+01;1.24e+01
2022-01-31 13:25:00;44700;0;7353;2.54e+01;1.67e+01;4.19e+00;1.24e+01;1.97e+01;1.11e+02;9.47e+00;5.01e+00;6.03e+00;4.31e+00;3.63e+01;1.24e+01
2022-01-31 13:30:00;45000;2;7510;2.57e+01;1.67e+01;4.19e+00;1.35e+01;1.84e+01;1.12e+02;9.48e+00;4.89e+00;5.98e+00;4.20e+00;3.61e+01;1.22e+01
2022-01-31 13:35:00;45300;0;7580;2.55e+01;1.67e+01;4.21e+00;1.30e+01;1.93e+01;1.17e+02;9.68e+00;5.00e+00;6.00e+00;4.14e+00;3.57e+01;1.21e+01
2022-01-31 13:40:00;45600;0;7630;2.52e+01;1.68e+01;4.29e+00;1.31e+01;2.00e+01;1.20e+02;9.83e+00;5.09e+00;6.12e+00;4.30e+00;3.57e+01;1.22e+01
2022-01-31 13:45:00;45900;0;7658;2.59e+01;1.67e+01;4.19e+00;1.36e+01;1.82e+01;1.11e+02;9.83e+00;5.00e+00;6.20e+00;4.38e+00;3.60e+01;1.25e+01
2022-01-31 13:50:00;46200;0;7736;2.54e+01;1.68e+01;4.13e+00;1.26e+01;1.93e+01;1.14e+02;9.96e+00;5.13e+00;6.10e+00;4.26e+00;3.54e+01;1.24e+01
2022-01-31 13:55:00;46500;1;7751;2.53e+01;1.67e+01;4.21e+00;1.28e+01;1.66e+01;1.00e+02;9.93e+00;5.24e+00;6.07e+00;4.25e+00;3.54e+01;1.24e+01
2022-01-31 14:00:00;46800;0;7803;2.56e+01;1.67e+01;4.15e+00;1.35e+01;1.80e+01;1.18e+02;9.91e+00;5.22e+00;6.09e+00;4.29e+00;3.55e+01;1.26e+01
2022-01-31 14:05:00;47100;0;7864;2.55e+01;1.67e+01;4.17e+00;1.30e+01;1.93e+01;1.14e+02;1.02e+01;5.24e+00;6.16e+00;4.27e+00;3.53e+01;1.31e+01
2022-01-31 14:10:00;47400;0;7890;2.55e+01;1.67e+01;4.25e+00;1.37e+01;1.84e+01;1.13e+02;9.95e+00;5.39e+00;6.04e+00;4.29e+00;3.52e+01;1.28e+01
2022-01-31 14:15:00;47700;0;7823;2.58e+01;1.67e+01;4.13e+00;1.41e+01;1.74e+01;1.11e+02;1.01e+01;5.42e+00;6.06e+00;4.21e+00;3.49e+01;1.28e+01
2022-01-31 14:20:00;48000;0;7878;2.53e+01;1.68e+01;4.26e+00;1.34e+01;2.00e+01;1.22e+02;1.03e+01;5.63e+00;6.15e+00;4.27e+00;3.53e+01;1.28e+01
2022-01-31 14:25:00;48300;0;7879;2.52e+01;1.67e+01;4.33e+00;1.39e+01;1.84e+01;1.06e+02;1.00e+01;5.62e+00;6.00e+00;4.30e+00;3.51e+01;1.28e+01
2022-01-31 14:30:00;48600;0;7840;2.57e+01;1.68e+01;4.22e+00;1.41e+01;1.70e+01;1.05e+02;1.02e+01;5.56e+00;6.08e+00;4.28e+00;3.48e+01;1.29e+01
2022-01-31 14:35:00;48900;0;7914;2.54e+01;1.68e+01;4.23e+00;1.35e+01;1.85e+01;1.09e+02;1.01e+01;5.58e+00;6.04e+00;4.21e+00;3.51e+01;1.28e+01
2022-01-31 14:40:00;49200;0;7977;2.52e+01;1.68e+01;4.27e+00;1.34e+01;1.99e+01;1.21e+02;1.05e+01;5.74e+00;6.17e+00;4.26e+00;3.49e+01;1.27e+01
2022-01-31 14:45:00;49500;0;7997;2.55e+01;1.67e+01;4.27e+00;1.41e+01;1.78e+01;1.16e+02;1.02e+01;5.69e+00;6.11e+00;4.37e+00;3.49e+01;1.30e+01
2022-01-31 14:50:00;49800;0;8050;2.53e+01;1.67e+01;4.35e+00;1.33e+01;2.06e+01;1.18e+02;1.03e+01;5.58e+00;6.25e+00;4.41e+00;3.54e+01;1.31e+01
2022-01-31 14:55:00;50100;0;7999;2.50e+01;1.68e+01;4.27e+00;1.31e+01;1.84e+01;1.11e+02;1.03e+01;5.64e+00;6.28e+00;4.47e+00;3.55e+01;1.31e+01
2022-01-31 15:00:00;50400;1;7899;2.56e+01;1.66e+01;4.14e+00;1.36e+01;1.62e+01;9.87e+01;1.04e+01;5.70e+00;6.18e+00;4.35e+00;3.51e+01;1.27e+01
2022-01-31 15:05:00;50700;0;7914;2.54e+01;1.67e+01;4.25e+00;1.32e+01;2.01e+01;1.18e+02;1.04e+01;5.63e+00;6.18e+00;4.35e+00;3.49e+01;1.28e+01
2022-01-31 15:10:00;51000;0;7947;2.54e+01;1.68e+01;4.30e+00;1.37e+01;1.93e+01;1.14e+02;1.01e+01;5.46e+00;6.09e+00;4.26e+00;3.52e+01;1.28e+01
2022-01-31 15:15:00;51300;1;7918;2.57e+01;1.67e+01;4.19e+00;1.43e+01;1.59e+01;1.01e+02;1.03e+01;5.62e+00;6.13e+00;4.36e+00;3.48e+01;1.30e+01
2022-01-31 15:20:00;51600;0;7882;2.53e+01;1.67e+01;4.22e+00;1.33e+01;1.94e+01;1.13e+02;1.03e+01;5.66e+00;6.12e+00;4.30e+00;3.48e+01;1.29e+01
2022-01-31 15:25:00;51900;0;8013;2.54e+01;1.68e+01;4.30e+00;1.38e+01;1.84e+01;1.07e+02;1.03e+01;5.48e+00;6.14e+00;4.26e+00;3.51e+01;1.30e+01
2022-01-31 15:30:00;52200;0;7972;2.56e+01;1.67e+01;4.30e+00;1.44e+01;1.68e+01;9.90e+01;1.03e+01;5.69e+00;6.11e+00;4.39e+00;3.48e+01;1.31e+01
2022-01-31 15:35:00;52500;1;7960;2.54e+01;1.67e+01;4.29e+00;1.36e+01;1.88e+01;1.08e+02;1.03e+01;5.60e+00;6.12e+00;4.33e+00;3.48e+01;1.32e+01
2022-01-31 15:40:00;52800;0;7987;2.55e+01;1.67e+01;4.27e+00;1.37e+01;2.09e+01;1.21e+02;1.04e+01;5.73e+00;6.15e+00;4.42e+00;3.48e+01;1.30e+01
2022-01-31 15:45:00;53100;0;8047;2.56e+01;1.68e+01;4.29e+00;1.44e+01;1.76e+01;1.12e+02;1.03e+01;5.64e+00;6.09e+00;4.29e+00;3.48e+01;1.32e+01
2022-01-31 15:50:00;53400;0;8024;2.55e+01;1.68e+01;4.26e+00;1.37e+01;1.74e+01;1.06e+02;1.04e+01;5.64e+00;6.13e+00;4.35e+00;3.46e+01;1.31e+01
2022-01-31 15:55:00;53700;0;8073;2.52e+01;1.68e+01;4.31e+00;1.37e+01;1.92e+01;1.17e+02;1.03e+01;5.79e+00;6.09e+00;4.32e+00;3.46e+01;1.30e+01
2022-01-31 16:00:00;54000;0;8010;2.58e+01;1.67e+01;4.30e+00;1.42e+01;1.72e+01;1.08e+02;1.03e+01;5.71e+00;6.21e+00;4.39e+00;3.52e+01;1.32e+01
2022-01-31 16:05:00;54300;0;7973;2.54e+01;1.68e+01;4.27e+00;1.39e+01;1.86e+01;1.10e+02;1.06e+01;5.86e+00;6.30e+00;4.39e+00;3.52e+01;1.31e+01
2022-01-31 16:10:00;54600;0;7984;2.54e+01;1.67e+01;4.32e+00;1.38e+01;1.84e+01;1.09e+02;1.02e+01;5.75e+00;6.01e+00;4.26e+00;3.46e+01;1.31e+01
2022-01-31 16:15:00;54900;0;7991;2.56e+01;1.67e+01;4.34e+00;1.47e+01;1.85e+01;1.09e+02;1.03e+01;5.71e+00;6.00e+00;4.32e+00;3.44e+01;1.31e+01
2022-01-31 16:20:00;55200;0;7882;2.55e+01;1.67e+01;4.26e+00;1.36e+01;2.00e+01;1.20e+02;1.03e+01;5.80e+00;6.07e+00;4.35e+00;3.46e+01;1.29e+01
2022-01-31 16:25:00;55500;0;8011;2.51e+01;1.68e+01;4.38e+00;1.38e+01;1.93e+01;1.14e+02;1.04e+01;5.84e+00;6.14e+00;4.39e+00;3.48e+01;1.32e+01
2022-01-31 16:30:00;55800;1;7906;2.57e+01;1.67e+01;4.30e+00;1.46e+01;1.66e+01;1.02e+02;1.03e+01;5.83e+00;5.99e+00;4.25e+00;3.44e+01;1.28e+01
2022-01-31 16:35:00;56100;0;7929;2.53e+01;1.69e+01;4.28e+00;1.35e+01;1.81e+01;1.05e+02;1.04e+01;5.72e+00;6.21e+00;4.40e+00;3.49e+01;1.32e+01
2022-01-31 16:40:00;56400;0;7991;2.53e+01;1.68e+01;4.32e+00;1.38e+01;1.78e+01;1.03e+02;1.03e+01;5.69e+00;6.06e+00;4.30e+00;3.46e+01;1.29e+01
2022-01-31 16:45:00;56700;1;7914;2.58e+01;1.67e+01;4.33e+00;1.43e+01;1.71e+01;1.06e+02;1.01e+01;5.65e+00;6.02e+00;4.33e+00;3.48e+01;1.30e+01
2022-01-31 16:50:00;57000;0;7981;2.54e+01;1.68e+01;4.30e+00;1.35e+01;1.82e+01;1.07e+02;1.04e+01;5.74e+00;6.21e+00;4.38e+00;3.52e+01;1.29e+01
2022-01-31 16:55:00;57300;0;7972;2.53e+01;1.68e+01;4.29e+00;1.37e+01;1.72e+01;1.05e+02;1.04e+01;5.66e+00;6.19e+00;4.37e+00;3.51e+01;1.29e+01
2022-01-31 17:00:00;57600;0;7972;2.57e+01;1.67e+01;4.22e+00;1.41e+01;1.70e+01;1.13e+02;1.03e+01;5.68e+00;6.16e+00;4.31e+00;3.50e+01;1.29e+01
2022-01-31 17:05:00;57900;0;7931;2.53e+01;1.68e+01;4.32e+00;1.34e+01;1.82e+01;1.08e+02;1.03e+01;5.64e+00;6.13e+00;4.36e+00;3.50e+01;1.31e+01
2022-01-31 17:10:00;58200;0;7972;2.52e+01;1.68e+01;4.36e+00;1.37e+01;1.99e+01;1.19e+02;1.04e+01;5.68e+00;6.21e+00;4.32e+00;3.52e+01;1.28e+01
2022-01-31 17:15:00;58500;0;7862;2.57e+01;1.68e+01;4.21e+00;1.40e+01;1.66e+01;1.04e+02;1.02e+01;5.66e+00;6.06e+00;4.33e+00;3.48e+01;1.29e+01
2022-01-31 17:20:00;58800;0;7911;2.53e+01;1.68e+01;4.33e+00;1.34e+01;1.84e+01;1.07e+02;1.03e+01;5.55e+00;6.21e+00;4.33e+00;3.53e+01;1.29e+01
2022-01-31 17:25:00;59100;0;7924;2.52e+01;1.69e+01;4.36e+00;1.39e+01;1.83e+01;1.09e+02;1.03e+01;5.60e+00;6.17e+00;4.31e+00;3.52e+01;1.30e+01
2022-01-31 17:30:00;59400;1;7863;2.56e+01;1.68e+01;4.24e+00;1.41e+01;1.64e+01;1.05e+02;1.01e+01;5.53e+00;6.05e+00;4.37e+00;3.50e+01;1.30e+01
2022-01-31 17:35:00;59700;0;7888;2.54e+01;1.67e+01;4.26e+00;1.33e+01;1.90e+01;1.11e+02;1.03e+01;5.56e+00;6.14e+00;4.29e+00;3.50e+01;1.27e+01
2022-01-31 17:40:00;60000;0;7964;2.51e+01;1.69e+01;4.25e+00;1.33e+01;1.78e+01;1.09e+02;1.03e+01;5.60e+00;6.17e+00;4.31e+00;3.52e+01;1.29e+01
2022-01-31 17:45:00;60300;0;7892;2.58e+01;1.68e+01;4.26e+00;1.40e+01;1.70e+01;1.04e+02;1.02e+01;5.52e+00;6.10e+00;4.25e+00;3.49e+01;1.29e+01
2022-01-31 17:50:00;60600;0;7877;2.56e+01;1.67e+01;4.21e+00;1.35e+01;1.84e+01;1.11e+02;1.01e+01;5.46e+00;6.04e+00;4.25e+00;3.50e+01;1.29e+01
2022-01-31 17:55:00;60900;1;7867;2.52e+01;1.69e+01;4.30e+00;1.35e+01;1.71e+01;1.08e+02;1.02e+01;5.56e+00;6.15e+00;4.32e+00;3.51e+01;1.29e+01
2022-01-31 18:00:00;61200;0;7850;2.55e+01;1.69e+01;4.17e+00;1.38e+01;1.58e+01;1.02e+02;1.01e+01;5.52e+00;6.05e+00;4.35e+00;3.50e+01;1.31e+01
2022-01-31 18:05:00;61500;0;7886;2.53e+01;1.67e+01;4.30e+00;1.35e+01;1.84e+01;1.08e+02;1.03e+01;5.60e+00;6.15e+00;4.34e+00;3.51e+01;1.29e+01
2022-01-31 18:10:00;61800;0;7915;2.49e+01;1.69e+01;4.37e+00;1.36e+01;1.95e+01;1.20e+02;1.04e+01;5.60e+00;6.24e+00;4.33e+00;3.54e+01;1.28e+01
2022-01-31 18:15:00;62100;0;7797;2.55e+01;1.67e+01;4.20e+00;1.40e+01;1.59e+01;1.00e+02;1.00e+01;5.48e+00;5.99e+00;4.23e+00;3.49e+01;1.27e+01
2022-01-31 18:20:00;62400;0;7837;2.54e+01;1.69e+01;4.28e+00;1.36e+01;1.86e+01;1.10e+02;1.02e+01;5.46e+00;6.04e+00;4.20e+00;3.48e+01;1.28e+01
2022-01-31 18:25:00;62700;0;7932;2.53e+01;1.68e+01;4.35e+00;1.38e+01;1.93e+01;1.21e+02;1.01e+01;5.52e+00;6.09e+00;4.32e+00;3.51e+01;1.29e+01
2022-01-31 18:30:00;63000;0;7820;2.58e+01;1.66e+01;4.20e+00;1.41e+01;1.80e+01;1.10e+02;1.03e+01;5.55e+00;5.99e+00;4.11e+00;3.45e+01;1.28e+01
2022-01-31 18:35:00;63300;0;7862;2.55e+01;1.67e+01;4.31e+00;1.34e+01;1.92e+01;1.08e+02;1.01e+01;5.50e+00;6.01e+00;4.23e+00;3.48e+01;1.29e+01
2022-01-31 18:40:00;63600;0;7977;2.52e+01;1.67e+01;4.42e+00;1.41e+01;1.90e+01;1.14e+02;1.01e+01;5.52e+00;6.06e+00;4.28e+00;3.51e+01;1.31e+01
2022-01-31 18:45:00;63900;0;7862;2.58e+01;1.66e+01;4.25e+00;1.42e+01;1.88e+01;1.23e+02;1.02e+01;5.63e+00;6.05e+00;4.36e+00;3.47e+01;1.30e+01
2022-01-31 18:50:00;64200;0;7878;2.51e+01;1.68e+01;4.31e+00;1.36e+01;1.90e+01;1.12e+02;1.03e+01;5.67e+00;6.16e+00;4.33e+00;3.50e+01;1.30e+01
2022-01-31 18:55:00;64500;0;7894;2.53e+01;1.68e+01;4.28e+00;1.37e+01;1.83e+01;1.17e+02;1.02e+01;5.56e+00;6.05e+00;4.24e+00;3.49e+01;1.28e+01
2022-01-31 19:00:00;64800;0;7891;2.56e+01;1.68e+01;4.25e+00;1.41e+01;1.74e+01;1.06e+02;1.03e+01;5.63e+00;6.10e+00;4.31e+00;3.49e+01;1.30e+01
2022-01-31 19:05:00;65100;0;7849;2.54e+01;1.67e+01;4.16e+00;1.31e+01;1.67e+01;1.04e+02;1.03e+01;5.60e+00;6.15e+00;4.36e+00;3.51e+01;1.29e+01
2022-01-31 19:10:00;65400;0;7890;2.54e+01;1.67e+01;4.27e+00;1.36e+01;1.89e+01;1.18e+02;1.03e+01;5.61e+00;6.14e+00;4.33e+00;3.50e+01;1.28e+01
2022-01-31 19:15:00;65700;1;7907;2.56e+01;1.68e+01;4.16e+00;1.38e+01;1.37e+01;8.73e+01;1.01e+01;5.51e+00;6.02e+00;4.29e+00;3.49e+01;1.29e+01
2022-01-31 19:20:00;66000;0;7903;2.54e+01;1.68e+01;4.33e+00;1.39e+01;1.91e+01;1.14e+02;1.03e+01;5.55e+00;6.23e+00;4.40e+00;3.53e+01;1.31e+01
2022-01-31 19:25:00;66300;0;7960;2.53e+01;1.67e+01;4.31e+00;1.38e+01;1.80e+01;1.10e+02;1.03e+01;5.57e+00;6.13e+00;4.28e+00;3.50e+01;1.29e+01
2022-01-31 19:30:00;66600;0;8406;2.52e+01;1.68e+01;4.70e+00;1.49e+01;1.77e+01;1.15e+02;9.91e+00;5.54e+00;5.88e+00;4.26e+00;3.46e+01;1.28e+01
2022-01-31 19:35:00;66900;0;8824;2.49e+01;1.69e+01;4.83e+00;1.45e+01;2.12e+01;1.15e+02;1.01e+01;5.68e+00;6.01e+00;4.35e+00;3.47e+01;1.28e+01
2022-01-31 19:40:00;67200;0;9128;2.48e+01;1.68e+01;5.03e+00;1.53e+01;2.38e+01;1.28e+02;9.98e+00;5.43e+00;5.91e+00;4.21e+00;3.45e+01;1.28e+01
2022-01-31 19:45:00;67500;0;9179;2.53e+01;1.69e+01;4.94e+00;1.58e+01;1.92e+01;1.17e+02;1.00e+01;5.50e+00;5.94e+00;4.31e+00;3.43e+01;1.29e+01
2022-01-31 19:50:00;67800;0;9199;2.50e+01;1.69e+01;4.89e+00;1.49e+01;2.07e+01;1.11e+02;1.02e+01;5.41e+00;5.98e+00;4.26e+00;3.42e+01;1.29e+01
2022-01-31 19:55:00;68100;0;9243;2.46e+01;1.69e+01;4.97e+00;1.51e+01;2.27e+01;1.23e+02;1.03e+01;5.68e+00;5.94e+00;4.25e+00;3.39e+01;1.31e+01
2022-01-31 20:00:00;68400;1;9257;2.52e+01;1.68e+01;4.96e+00;1.62e+01;1.94e+01;1.13e+02;1.04e+01;5.71e+00;5.98e+00;4.30e+00;3.38e+01;1.32e+01
2022-01-31 20:05:00;68700;0;9272;2.49e+01;1.69e+01;4.99e+00;1.52e+01;2.26e+01;1.25e+02;1.02e+01;5.57e+00;5.98e+00;4.30e+00;3.43e+01;1.33e+01
2022-01-31 20:10:00;69000;0;9350;2.48e+01;1.69e+01;4.94e+00;1.53e+01;2.19e+01;1.18e+02;1.05e+01;5.86e+00;5.99e+00;4.25e+00;3.37e+01;1.33e+01
2022-01-31 20:15:00;69300;0;9278;2.51e+01;1.68e+01;4.96e+00;1.60e+01;2.03e+01;1.16e+02;1.03e+01;5.76e+00;5.90e+00;4.27e+00;3.37e+01;1.32e+01
2022-01-31 20:20:00;69600;0;9355;2.51e+01;1.69e+01;4.91e+00;1.54e+01;2.01e+01;1.11e+02;1.05e+01;5.82e+00;5.99e+00;4.26e+00;3.39e+01;1.34e+01
2022-01-31 20:25:00;69900;0;9408;2.48e+01;1.69e+01;4.96e+00;1.51e+01;2.09e+01;1.15e+02;1.03e+01;5.79e+00;5.88e+00;4.32e+00;3.36e+01;1.34e+01
2022-01-31 20:30:00;70200;2;9353;2.52e+01;1.69e+01;5.03e+00;1.62e+01;1.88e+01;1.11e+02;1.04e+01;5.91e+00;6.01e+00;4.35e+00;3.40e+01;1.34e+01
2022-01-31 20:35:00;70500;0;9417;2.48e+01;1.69e+01;4.92e+00;1.53e+01;2.04e+01;1.15e+02;1.06e+01;5.95e+00;6.12e+00;4.32e+00;3.44e+01;1.33e+01
2022-01-31 20:40:00;70800;0;9394;2.43e+01;1.70e+01;4.99e+00;1.52e+01;1.86e+01;1.06e+02;1.06e+01;5.92e+00;6.03e+00;4.29e+00;3.39e+01;1.33e+01
2022-01-31 20:45:00;71100;0;9212;2.52e+01;1.69e+01;4.91e+00;1.59e+01;2.09e+01;1.17e+02;1.04e+01;6.01e+00;5.87e+00;4.26e+00;3.35e+01;1.33e+01
2022-01-31 20:50:00;71400;0;9362;2.47e+01;1.69e+01;4.93e+00;1.49e+01;2.19e+01;1.20e+02;1.04e+01;5.84e+00;6.01e+00;4.35e+00;3.41e+01;1.34e+01
2022-01-31 20:55:00;71700;0;9360;2.48e+01;1.69e+01;4.96e+00;1.53e+01;1.99e+01;1.07e+02;1.05e+01;5.93e+00;5.96e+00;4.28e+00;3.39e+01;1.33e+01
2022-01-31 21:00:00;72000;0;9263;2.52e+01;1.68e+01;4.83e+00;1.57e+01;1.85e+01;1.07e+02;1.05e+01;6.02e+00;6.02e+00;4.38e+00;3.39e+01;1.33e+01
2022-01-31 21:05:00;72300;0;9281;2.47e+01;1.69e+01;4.96e+00;1.51e+01;2.17e+01;1.18e+02;1.04e+01;5.87e+00;5.89e+00;4.25e+00;3.37e+01;1.34e+01
2022-01-31 21:10:00;72600;0;9309;2.46e+01;1.69e+01;4.97e+00;1.53e+01;1.98e+01;1.11e+02;1.05e+01;5.97e+00;6.07e+00;4.31e+00;3.42e+01;1.33e+01
2022-01-31 21:15:00;72900;0;9384;2.49e+01;1.69e+01;4.90e+00;1.56e+01;1.75e+01;1.06e+02;1.04e+01;5.97e+00;5.95e+00;4.29e+00;3.40e+01;1.33e+01
2022-01-31 21:20:00;73200;0;9327;2.48e+01;1.70e+01;4.95e+00;1.53e+01;2.21e+01;1.21e+02;1.05e+01;5.88e+00;5.97e+00;4.36e+00;3.37e+01;1.34e+01
2022-01-31 21:25:00;73500;0;9318;2.47e+01;1.69e+01;4.94e+00;1.53e+01;2.10e+01;1.13e+02;1.05e+01;5.98e+00;5.98e+00;4.35e+00;3.38e+01;1.35e+01
2022-01-31 21:30:00;73800;1;9301;2.51e+01;1.69e+01;4.83e+00;1.57e+01;1.86e+01;1.14e+02;1.05e+01;6.03e+00;5.98e+00;4.37e+00;3.37e+01;1.33e+01
2022-01-31 21:35:00;74100;0;9358;2.48e+01;1.69e+01;4.93e+00;1.52e+01;2.06e+01;1.12e+02;1.05e+01;5.85e+00;5.97e+00;4.28e+00;3.37e+01;1.34e+01
2022-01-31 21:40:00;74400;0;9350;2.46e+01;1.69e+01;4.92e+00;1.53e+01;1.98e+01;1.12e+02;1.05e+01;5.81e+00;5.93e+00;4.26e+00;3.36e+01;1.33e+01
2022-01-31 21:45:00;74700;1;9393;2.52e+01;1.68e+01;4.90e+00;1.59e+01;2.08e+01;1.22e+02;1.05e+01;5.93e+00;6.10e+00;4.44e+00;3.43e+01;1.36e+01
2022-01-31 21:50:00;75000;0;9349;2.48e+01;1.69e+01;4.84e+00;1.50e+01;2.01e+01;1.14e+02;1.04e+01;5.89e+00;5.96e+00;4.24e+00;3.39e+01;1.30e+01
2022-01-31 21:55:00;75300;0;9298;2.47e+01;1.69e+01;4.94e+00;1.52e+01;2.05e+01;1.16e+02;1.05e+01;6.04e+00;5.96e+00;4.29e+00;3.38e+01;1.33e+01
2022-01-31 22:00:00;75600;0;9294;2.51e+01;1.68e+01;4.88e+00;1.60e+01;1.76e+01;9.98e+01;1.05e+01;6.06e+00;6.00e+00;4.41e+00;3.38e+01;1.35e+01
2022-01-31 22:05:00;75900;0;9371;2.49e+01;1.69e+01;4.91e+00;1.51e+01;2.02e+01;1.09e+02;1.05e+01;5.94e+00;5.98e+00;4.29e+00;3.37e+01;1.33e+01
2022-01-31 22:10:00;76200;0;9444;2.45e+01;1.70e+01;5.07e+00;1.54e+01;2.12e+01;1.20e+02;1.04e+01;5.83e+00;6.00e+00;4.27e+00;3.41e+01;1.33e+01
2022-01-31 22:15:00;76500;1;9327;2.51e+01;1.69e+01;4.96e+00;1.62e+01;2.02e+01;1.16e+02;1.03e+01;5.89e+00;5.85e+00;4.18e+00;3.36e+01;1.30e+01
2022-01-31 22:20:00;76800;0;9313;2.49e+01;1.68e+01;4.97e+00;1.53e+01;2.27e+01;1.21e+02;1.06e+01;6.02e+00;6.13e+00;4.47e+00;3.41e+01;1.34e+01
2022-01-31 22:25:00;77100;0;9333;2.48e+01;1.68e+01;4.91e+00;1.53e+01;2.15e+01;1.18e+02;1.05e+01;6.03e+00;5.99e+00;4.36e+00;3.38e+01;1.34e+01
2022-01-31 22:30:00;77400;0;9386;2.50e+01;1.69e+01;4.97e+00;1.57e+01;1.95e+01;1.13e+02;1.04e+01;5.98e+00;5.89e+00;4.22e+00;3.36e+01;1.33e+01
2022-01-31 22:35:00;77700;0;9316;2.47e+01;1.70e+01;4.98e+00;1.51e+01;1.87e+01;1.06e+02;1.06e+01;6.02e+00;6.02e+00;4.32e+00;3.38e+01;1.33e+01
2022-01-31 22:40:00;78000;0;9308;2.46e+01;1.70e+01;4.99e+00;1.53e+01;2.15e+01;1.21e+02;1.03e+01;5.85e+00;5.99e+00;4.35e+00;3.43e+01;1.33e+01
2022-01-31 22:45:00;78300;0;9364;2.52e+01;1.69e+01;5.01e+00;1.63e+01;2.04e+01;1.18e+02;1.06e+01;5.98e+00;6.00e+00;4.30e+00;3.37e+01;1.34e+01
2022-01-31 22:50:00;78600;0;9382;2.47e+01;1.69e+01;4.96e+00;1.54e+01;2.20e+01;1.20e+02;1.05e+01;5.91e+00;6.01e+00;4.29e+00;3.39e+01;1.33e+01
2022-01-31 22:55:00;78900;0;9428;2.44e+01;1.70e+01;4.94e+00;1.53e+01;2.00e+01;1.12e+02;1.06e+01;6.02e+00;6.04e+00;4.39e+00;3.39e+01;1.33e+01
